"UNITID","school_name","coach_comp_third_2022","support_comp_third_2022","coach_comp_2022","guarantees_2022","total_ops_2022","aid_2022","support_comp_2022","severance_2022","recruiting_2022","teamtravel_2022","equip_2022","game_expenses_2022","marketing_2022","camps_2022","spirit_2022","facilities_rentals_2022","overhead_2022","indirect_institutional_2022","medical_2022","memberships_2022","meals_2022","otherops_2022","bowl_expense_2022","prof_def_2022","bowl_coachcomp_2022","total_expendature","discounts_to_tuition","gifts","reseach_expendatures","graduation_rate"
228796,"The University of Texas at El Paso",59803,0.0788,17.8068,1.6686,94.4173,21.2814,12.3261,0,1.6458,7.6134,2.2323,3.9035,2.134,0.191,0,5.0334,4.8707,4.7072,2.3209,1.0245,1.8916,1.8624,1.1258,NA,0.5348,188.8345,157.2776,29.2268,331.42,0.0561
229027,"The University of Texas at San Antonio",0,1.3476,29.962,2.6615,148.0784,27.6558,22.1681,1.17,2.2908,11.8098,4.2256,7.5495,2.7466,0.3633,0.3522,4.7505,11.3563,2.1232,3.7864,1.716,1.6537,5.9543,1.726,NA,0.7092,296.1567,468.7956,116.8674,569.6438,0.0608
229115,"Texas Tech University",0,0,77.1184,10.9179,376.6489,27.7703,77.3391,8.9488,10.1782,30.616,6.5405,16.712,7.88,0,0.5078,23.1712,42.55,0,6.8419,0.4914,5.9551,15.1162,6.3668,19.3261,1.6272,772.6238,448.8636,177.1913,805.7673,0.1011
230728,"Utah State University",615887,0,41.7977,3.1118,184.7208,30.2111,23.0583,0,3.3176,15.3174,6.5673,5.0228,1.9147,0,0.069,15.5237,3.3494,8.04,3.3684,2.4717,3.2543,10.9671,3.5655,1.4392,1.1364,370.8807,406.6803,184.801,1155.7511,0.1001
230764,"University of Utah",8e+05,0,104.1996,6.2182,532.8046,61.0216,83.8521,18.5107,9.4651,29.9451,22.6756,12.7973,9.1329,0.7996,2.0775,55.8882,6.8591,9.7237,6.0437,0.717,6.7159,62.7638,12.1344,18.2815,7.4536,1083.8907,579.4965,840.1878,2247.576,0.1407
232982,"Old Dominion University",0,0,27.6197,1.4111,170.7177,32.701,21.7321,0,2.2689,12.2365,6.7146,5.6787,2.8947,0,0.2466,22.3788,17.4426,0,1.4056,1.2967,0.1952,13.0808,1.0394,4.9482,0.3747,346.3836,137.1118,60.296,48.7384,0.0893
233921,"Virginia Polytechnic Institute and State University",25000,0,111.7973,8.2717,589.3647,79.2207,94.4511,51.4211,9.2409,23.7829,11.1059,22.2282,10.4192,0.0043,1.5202,21.9523,72.1924,7.0154,7.5547,0.3737,15.3731,31.4735,8.6775,NA,1.163,1178.7294,740.5302,395.5015,2093.73,0.1277
234076,"University of Virginia-Main Campus",0,0,86.7076,3.5025,479.6958,72.1075,61.3789,3.1709,6.8724,25.2889,6.807,16.8632,1.4556,0.1314,0.4529,106.4734,37.3749,2.9803,4.4537,9.3389,5.2764,27.6787,1.3806,36.099,0,995.4905,534.0049,669.0586,1761.6272,0.1268
236939,"Washington State University",0,0,31.0468,4.8618,212.9015,31.099,43.0902,2.733,3.6207,12.5111,4.8308,7.1066,3.8214,0.1748,0.2486,27.4797,5.0302,1.1066,2.619,5.7367,3.712,17.0575,4.0082,3.4007,1.0067,429.2037,414.9645,142.5398,808.7621,0.1091
236948,"University of Washington-Seattle Campus",0,0,87.6881,12.282,584.3306,62.9139,83.8242,69.4443,9.7388,34.6798,27.039,38.9552,5.9333,0.5654,3.0724,50.6853,29.4188,0,6.8525,0.4382,13.7172,47.0824,0,NA,0,1168.6613,739.3771,852.3483,3945.8881,0.1086
237525,"Marshall University",0,0,33.3435,4.3095,189.2056,38.267,29.0729,0,4.9919,21.1688,6.742,5.5627,4.6776,0.6592,1.0165,7.3548,7.2388,5.9467,6.3287,1.932,0.4286,7.1364,2.1187,NA,0.9093,378.4113,204.5298,5.4157,109.3251,0.2202
238032,"West Virginia University",0,0,139.0773,8.1815,688.9218,78.4683,112.4718,1.201,13.3601,46.8621,11.9848,30.1782,5.2634,6.6831,1.0322,98.246,78.4226,0,5.9583,0.3707,28.5962,8.4083,11.7073,57.6701,2.4486,1435.5138,676.6123,571.9128,1113.8458,0.0799
240444,"University of Wisconsin-Madison",0,0,158.5252,18.3611,952.6482,120.3938,200.1655,2.504,11.5112,60.1882,19.7615,14.3358,21.5157,1.9378,1.36,79.2256,164.1761,19.5173,19.2621,1.0971,17.7254,4.7069,13.1747,14.784,3.2033,1920.0804,1068.0531,2318.0994,7937.1286,0.0614
240727,"University of Wyoming",0,0,23.6525,2.9193,125.9672,21.9399,24.8802,0,2.3515,9.3876,2.4637,3.154,13.8462,0,0.1951,0.7432,3.0602,1.3835,3.3603,1.4927,3.9054,4.6583,1.9811,8.3063,0.5924,260.2407,117.5777,80.3837,299.4256,0.1313
243780,"Purdue University-Main Campus",183281,0.6781,206.8707,9.5048,974.0923,123.6632,208.4831,8.5182,19.7274,59.8486,23.1637,31.214,20.4424,0,2.6927,34.5889,95.4638,0,11.8572,1.4516,33.8803,60.0198,13.9572,231.5563,6.1474,2179.7408,985.5353,1383.3498,3999.2884,0.2585
