"UNITID","school_name","coach_comp_third_2020","support_comp_third_2020","coach_comp_2020","guarantees_2020","total_ops_2020","aid_2020","support_comp_2020","severance_2020","recruiting_2020","teamtravel_2020","equip_2020","game_expenses_2020","marketing_2020","camps_2020","spirit_2020","facilities_rentals_2020","overhead_2020","indirect_institutional_2020","medical_2020","memberships_2020","meals_2020","otherops_2020","bowl_expense_2020","prof_def_2020","bowl_coachcomp_2020","total_expendature","discounts_to_tuition","gifts","reseach_expendatures","graduation_rate"
228796,"The University of Texas at El Paso",98156,0.0947,16.9005,2.654,90.3402,20.8354,14.8928,0.0596,0.9999,7.3831,2.4259,3.5955,2.1024,0,0.6837,4.2847,2.4588,4.727,2.4659,1.0802,1.1329,1.2866,0,0.3164,0,180.9969,164.6391,15.9149,302.1964,0.0469
229027,"The University of Texas at San Antonio",0,0,24.1301,2.028,111.6169,20.4431,18.4591,3.0711,1.3228,9.7878,3.8769,4.8408,2.4947,0.1098,0.339,1.5998,5.7676,2.6446,2.5224,1.6702,1.0867,5.4225,0,8.8714,0,232.1051,377.2745,21.6659,449.7029,0.0617
229115,"Texas Tech University",0,0,77.6733,6.6749,332.5501,26.1264,75.3688,9.1233,6.195,23.5648,7.78,15.2083,7.3854,0,0.4162,34.8166,19.7651,0,6.5606,0.4994,3.7476,11.6446,0,7.8709,0,672.9711,419.7566,179.8188,748.3467,0.0976
230728,"Utah State University",681250,0,34.9412,2.9694,170.7592,27.2176,19.6868,1.6056,2.0146,13.2278,6.6037,3.602,2.0564,0,0.068,19.4534,3.7326,10.5997,3.6285,2.3302,2.5995,7.6358,2.9544,NA,0.9381,341.5185,374.7711,91.4608,1040.0575,0.086
230764,"University of Utah",0,0,100.4004,6.1694,429.4032,54.4732,80.744,2.1782,6.4667,25.1792,19.7327,12.338,9.7253,0.9953,2.0568,28.102,6.4434,9.1265,4.4653,0.969,5.0421,42.7458,7.9346,9.1641,4.1151,867.9705,488.4378,747.67,1790.8783,0.1559
232982,"Old Dominion University",0,0,27.3986,2.6173,171.557,33.734,22.4565,0.558,1.9883,11.5022,9.6688,6.2898,2.1153,7e-04,0.2227,23.5467,17.4169,0,1.4975,1.5186,0.0788,8.9463,0,0.0508,0,343.1648,139.0745,56.7026,66.0543,0.0926
233921,"Virginia Polytechnic Institute and State University",0,0,100.969,11.0505,504.8272,81.0721,89.2627,2.0076,9.7188,20.3278,11.1972,24.5258,5.3734,0.0854,2.251,31.9776,65.4645,0,7.0647,0.2982,9.6678,24.1919,6.7541,8.8118,1.5672,1018.4661,652.1136,370.9687,2048.4914,0.132
234076,"University of Virginia-Main Campus",0,0,82.1225,6.5388,365.7552,68.4067,65.5525,0.7387,4.7233,17.6595,6.1324,15.4472,1.3991,0.5736,0.3637,30.6944,30.4847,0,4.1724,7.3489,3.1782,14.8873,4.2015,NA,1.1296,731.5103,489.1912,670.2532,1713.5695,0.1201
236939,"Washington State University",0,0,38.467,5.3323,212.4209,28.7592,39.785,8.5411,3.2431,11.0166,4.9871,5.2209,3.4683,0.7607,0.5781,25.3341,6.328,0.8205,1.4946,6.4509,2.5643,13.7953,4.4446,NA,1.0291,424.8418,417.6546,108.6828,658.4604,0.1154
236948,"University of Washington-Seattle Campus",0,0,88.762,6.1666,474.9816,54.2408,88.9214,1.9823,4.8796,21.1181,25.4256,30.5946,14.6457,0.2011,3.0906,50.4589,28.4463,0,5.0345,0.4215,7.4779,37.6564,4.9562,31.6618,0.5013,981.6249,732.0054,808.5068,3335.5143,0.099
237525,"Marshall University",0,0,26.0638,4.2484,148.3581,35.1633,20.7895,0,2.081,15.2191,5.0231,4.4762,3.1297,0.5618,0.5431,3.3981,5.1884,4.2681,6.1433,1.809,0.1571,6.2485,3.2377,NA,0.6091,296.7163,190.058,4.6041,80.6599,0.2015
238032,"West Virginia University",0,0,118.6955,10.0276,595.0331,67.2178,104.9781,1.3998,8.9637,40.8628,15.0151,31.3318,5.8146,6.1359,0.9615,61.0859,83.9416,0,7.7353,0.4044,19.606,10.8559,0,NA,0,1190.0663,561.6452,804.6049,927.9702,0.0725
240444,"University of Wisconsin-Madison",0,0,131.8813,14.5764,822.7058,96.9057,176.5238,0.7264,6.4466,48.9365,17.3412,12.02,18.0618,7.6518,1.2446,54.0261,115.7545,14.1257,18.6867,0.3866,18.4897,49.974,17.093,NA,1.8535,1645.4116,906.5511,1812.1529,6054.0308,0.0528
240727,"University of Wyoming",260550,0.2153,25.0235,3.201,128.1999,19.4695,27.2954,0.6372,2.0004,8.6725,2.3102,3.8307,13.7028,0,0.3325,1.122,4.2149,1.4773,2.804,1.5135,2.2534,4.2231,2.4733,NA,0.6861,256.3999,117.2574,72.4707,296.9562,0.1237
243780,"Purdue University-Main Campus",147118,0.5113,200.0352,11.1459,955.0324,108.3064,185.5851,2.9122,15.2942,46.9811,18.7599,34.4873,25.2764,0,2.7296,135.4908,78.2918,0,13.4757,1.3525,26.6013,46.3766,0,30.9777,0,1941.0426,888.6581,736.3751,3233.384,0.2338
