"UNITID","school_name","coach_comp_third_2021","support_comp_third_2021","coach_comp_2021","guarantees_2021","total_ops_2021","aid_2021","support_comp_2021","severance_2021","recruiting_2021","teamtravel_2021","equip_2021","game_expenses_2021","marketing_2021","camps_2021","spirit_2021","facilities_rentals_2021","overhead_2021","indirect_institutional_2021","medical_2021","memberships_2021","meals_2021","otherops_2021","bowl_expense_2021","prof_def_2021","bowl_coachcomp_2021","total_expendature","discounts_to_tuition","gifts","reseach_expendatures","graduation_rate"
228778,"The University of Texas at Austin",0,0,67.4902,2.8652,251.3444,19.5517,49.8726,9.9857,1.9837,11.8209,4.5192,13.2107,6.0156,0.1388,0.3166,15.3646,26.8083,0,8.3085,0.5401,5.2313,7.241,0.0798,NA,0,502.6888,301.3632,335.6499,1067.4698,0.0266
228796,"The University of Texas at El Paso",57789,0.0849,16.6293,0.8736,77.1428,19.3322,11.2109,0.4427,0.4465,6.6167,2.1159,2.3552,1.6044,0.1513,0,2.2084,3.1087,3.9627,2.7205,0.9122,1.3718,0.8323,0,8.4617,0,162.7474,155.4382,27.3044,294.9438,0.0517
229027,"The University of Texas at San Antonio",0,0,23.6599,1.884,109.6405,24.7186,17.7682,3.4712,0.5343,7.1729,3.0924,5.261,1.2261,0.0681,0.1547,0.8139,6.0242,1.7787,5.087,1.515,0.5823,3.4289,0.9418,3.1222,0.4576,222.4033,419.2151,293.2836,490.2088,0.0643
229115,"Texas Tech University",0,0,68.8909,4.0618,313.8694,29.7387,66.9563,10.6037,5.0514,19.2852,7.1679,12.9229,6.3216,0,0,31.2598,25.7098,0,10.9829,0.3933,3.1692,11.3538,0,18.6584,0,646.3972,453.0116,161.7955,767.9134,0.1025
230728,"Utah State University",468750,0,37.2324,0.2066,153.189,28.8647,20.6053,2.521,0.4883,7.7984,5.0243,2.1563,1.0618,0,0,17.7481,2.6906,8.8183,3.3512,1.847,2.1295,8.6532,0,3.3751,0,309.7531,388.1709,123.3266,1085.317,0.1033
230764,"University of Utah",0,0,90.1002,1.0122,374.1047,55.832,77.8681,7.8169,1.3793,16.443,15.299,5.7639,1.32,0.0843,0.808,37.657,5.394,8.2909,9.7072,0.5468,2.9921,35.6757,0.1141,NA,0,748.2095,465.6199,256.7452,1789.4658,0.1446
232982,"Old Dominion University",0,0,25.1583,0.1514,125.4016,30.6829,20.8874,1.5264,0.3971,3.6683,4.9245,1.5766,1.034,0,0.111,20.9321,5.3801,0,1.2602,1.1939,0.5387,5.9788,0,10.6208,0,261.4241,143.9389,55.4648,40.9286,0.0893
233921,"Virginia Polytechnic Institute and State University",0,0,94.6947,3.6458,432.5523,73.5291,83.6607,1.8375,1.176,13.323,14.9707,7.9601,5.3249,1e-04,1.3185,33.9162,29.4249,27.5301,9.314,0.3592,10.8205,19.3812,0.3652,23.8001,0,888.9047,673.8388,348.9737,1925.6444,0.1275
234076,"University of Virginia-Main Campus",0,0,83.8069,1.8268,321.7024,68.903,59.6083,1.4337,0.8963,16.296,7.0434,6.5051,0.1755,0,0.038,4.7287,37.8341,0,11.0809,7.6803,6.5444,7.3014,0,13.2709,0,656.6757,511.3696,621.7922,1588.4572,0.135
236939,"Washington State University",0,0,35.8952,1.0191,176.8233,31.079,33.6438,3.9191,0.6267,7.3548,4.9027,2.0127,3.3031,0.0495,0.2193,27.1099,5.0881,0.8354,2.872,7.3014,2.2607,7.3309,0,NA,0,353.6467,432.8582,119.3522,636.5414,0.1223
236948,"University of Washington-Seattle Campus",0,0,81.151,1.1961,322.0222,58.2441,73.6376,4.1621,1.5206,15.8819,20.9708,5.9027,1.8776,0.0803,0.4907,0.0227,14.7412,0,7.0509,0.3857,8.2393,26.4669,0,NA,0,644.0444,863.1802,802.2284,3509.5464,0.107
237525,"Marshall University",0,0,27.2041,2.6651,140.7741,34.5212,22.1183,3.2462,1.2934,9.7676,4.8584,3.2066,1.9617,0.0025,0.3934,5.3302,4.3021,4.4529,5.4033,1.6032,0.1629,6.0071,1.5375,0.1297,0.7366,281.678,189.4388,5.3761,86.5435,0.1927
238032,"West Virginia University",0,0,114.1061,4.8468,441.6855,71.7409,95.8402,3.1202,1.9582,28.0639,11.6493,12.0271,1.4508,0.985,0.5743,3.9229,56.2668,0,12.3943,0.2777,14.3652,4.0575,2.5562,55.6569,1.4822,939.0278,620.0692,530.8464,1014.3387,0.0781
240444,"University of Wisconsin-Madison",0,0,123.3235,1.5467,751.6709,106.5876,159.9906,0.1715,0.8708,27.0105,15.3885,5.4898,11.2195,0.0698,0.0326,51.1055,185.5589,13.8345,19.353,0.8141,14.1068,11.6843,2.4744,NA,1.038,1503.3419,1012.0836,2280.1618,6746.6066,0.0614
240727,"University of Wyoming",0,0,24.6999,0.7614,112.7112,20.6849,26.1001,0,0.753,5.7757,2.649,1.4217,12.8656,0,0.147,0.1984,4.3462,1.4602,3.0886,1.1897,3.3278,3.2418,0,6.6608,0,232.0831,128.6805,74.2397,300.4962,0.1304
243780,"Purdue University-Main Campus",184383,0.6403,184.8533,1.7568,825.204,121.6309,170.3165,1.416,2.9736,33.4544,17.4992,14.3322,4.1847,0,0.4724,130.7417,72.1869,0,12.6082,1.2001,23.9704,29.1171,0,NA,0,1650.408,898.3048,1253.7788,3373.5563,0.2493
