UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07   
364016,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7537655,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",169363,"A",,"R",0,"A",,"R",17781,"R",7724799,"R",0,"R",2330760,"R",36421496,"R",13455475,"R",346590,"R",106142,"R",0,"R",0,"R",336296,"R",52996759,"R",60721558,"R",0,"R",0,"R",0,"R",0,"R",0,"R",60721558,"R",28414809,"R",17985719,"R",0,"R",0,"R",43632,"R",6350,"R",5553569,"R",2183242,"R",6529188,"R",3412896,"R",10441478,"R",4136109,"R",8797267,"R",936123,"R",163467,"A",,"A",,"A",,"A",,"R",5492,"R",0,"R",60721558,"R",27887783,"R",8989947,"R",5329062,"R",4146759,"R",0,"R",14368007,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",4578174,"R",249925,"R",48885,"R",0,"R",7058625,"R",0,"R",11935609,"R",3138342,"R",0,"R",3138342,"R",8797267,"R",1203782,"R",1203782,"R",0,"R",65715,"R",65715,"R",0,"R",12854,"R",12854,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1855991,"R",1855991,"R",0,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
364025,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16105385,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",486471,"A",,"R",0,"A",,"R",14264,"R",16606120,"R",0,"R",4830770,"R",54157709,"R",23382751,"R",120838,"R",87178,"R",0,"R",0,"R",675714,"R",83254960,"R",99861080,"R",0,"R",0,"R",0,"R",0,"R",0,"R",99861080,"R",32285294,"R",20875048,"R",0,"R",0,"R",54515,"R",24226,"R",12698117,"R",6161022,"R",8559228,"R",4624110,"R",10974428,"R",4356661,"R",15034490,"R",1445695,"R",253156,"A",,"A",,"A",,"A",,"R",7141,"R",0,"R",81058908,"R",36294223,"R",12092757,"R",6410374,"R",4781575,"R",14585,"R",21465394,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",6911417,"R",253363,"R",60169,"R",0,"R",13088366,"R",0,"R",20313315,"R",5278825,"R",0,"R",5278825,"R",15034490,"R",1796071,"R",1796071,"R",0,"R",65841,"R",65841,"R",0,"R",15636,"R",15636,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3401277,"R",3401277,"R",0,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
364548,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2544959,"R",1266539,"R",591766,"R",100000,"Z",0,"R",100000,"A",,"A",,"R",462298,"A",,"R",2522377,"R",7487939,"Z",0,"R",5995173,"R",12571647,"R",405375,"Z",0,"Z",0,"R",0,"R",33299,"R",0,"R",19005494,"R",26493433,"A",,"A",,"A",,"R",0,"R",0,"R",26493433,"R",10087438,"R",5714749,"Z",0,"Z",0,"Z",0,"Z",0,"R",2591264,"R",1808081,"R",1202569,"R",1111882,"R",4871236,"R",1936409,"R",416675,"A",,"A",,"A",,"A",,"A",,"A",,"R",7956237,"R",2050223,"R",27125419,"R",12621344,"R",3854700,"R",5511095,"R",1345359,"R",0,"R",3792921,1 ,"R",1088688,"R",10453921,"R",7186995,"R",3458643,2 ,"A",,"A",,"A",,"A",,"R",398101,"R",7075,"R",11500,"Z",0,"Z",0,"R",0,"R",416676,"R",1,"R",0,"R",1,"R",416675,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
364575,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",39493,"R",0,"R",267481,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",306974,"R",0,"R",0,"R",0,"R",131417,"R",30123,"R",0,"R",0,"R",0,"R",11561,"R",173101,"R",480075,"A",,"A",,"A",,"R",0,"R",0,"R",480075,"R",194945,"R",167511,"R",0,"R",0,"R",0,"R",0,"R",672,"R",0,"R",2339,"R",0,"R",53463,"R",53463,"R",24813,"A",,"A",,"A",,"A",,"A",,"A",,"R",13884,"R",0,"R",290116,"R",220974,"R",67429,"R",1713,"R",0,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",131417,"R",0,"R",30123,"R",0,"R",9561,"R",2000,"R",173101,"R",148288,"R",0,"R",148288,"R",24813,"R",106604,"R",106604,"R",0,"R",0,"R",0,"R",0,"R",30123,"R",30123,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11561,"R",11561,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
364627,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",598433,"R",525070,"R",248144,"R",62947,"R",62947,"R",0,"A",,"A",,"R",293242,"A",,"R",102691,"R",1830527,"R",28042,"R",2068550,"R",10730343,"R",284199,"R",0,"R",0,"R",0,"R",17546,"R",1448045,"R",14576725,"R",16407252,"A",,"A",,"A",,"R",1607,"R",1607,"R",16408859,"R",5441725,"R",2814177,"R",0,"R",0,"R",0,"R",0,"R",293761,"R",53395,"R",3714312,"R",1861215,"R",2784952,"R",870491,"R",164703,"A",,"A",,"A",,"A",,"A",,"A",,"R",1618344,"R",226465,"R",14017797,"R",5825743,"R",2111801,"R",2203457,"R",450532,"R",0,"R",3426264,1 ,"R",151418,"R",6456383,"R",3545729,"R",2212590,2 ,"A",,"A",,"A",,"A",,"R",157775,"R",126424,"R",0,"R",0,"R",0,"R",0,"R",284199,"R",94716,"R",24780,"R",119496,"R",164703,"R",57475,"R",40874,"R",16601,"R",62021,"R",53842,"R",8179,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
364636,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",468485,"R",666549,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"Z",0,"A",,"R",0,"R",1135034,"Z",0,"R",0,"Z",0,"R",400855,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"R",400855,"R",1535889,"A",,"A",,"A",,"R",0,"R",0,"R",1535889,"R",886940,"R",590476,"Z",0,"Z",0,"Z",0,"Z",0,"R",79808,"R",79808,"R",0,"Z",0,"R",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",966748,"R",670284,"R",216656,"R",0,"R",0,"R",0,"R",79808,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",400855,"R",36980,"R",0,"R",61617,"R",28500,"R",0,"R",527952,"R",527952,"R",0,"R",527952,"R",0,"R",400855,"R",400855,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",127097,"R",127097,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
364946,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",371725,"R",0,"R",244157,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",97539,"R",713421,"R",0,"R",4957131,"R",3090091,"R",1111338,"R",355668,"R",347057,"R",0,"R",17954,"R",1,"R",9879240,"R",10592661,"A",,"A",,"A",,"R",0,"R",0,"R",10592661,"R",4356569,"R",2368547,"R",0,"R",0,"R",0,"R",0,"R",808460,"R",552831,"R",469846,"R",292786,"R",1725854,"R",812496,"R",363791,"A",,"A",,"A",,"A",,"A",,"A",,"R",570547,"R",0,"R",8295067,"R",4026660,"R",1807518,"R",1124749,"R",300345,"R",0,"R",1035795,1 ,"R",-365930,"R",5367195,"R",3498493,"R",1711761,2 ,"A",,"A",,"A",,"A",,"R",169132,"R",1385,"R",17129,"R",0,"R",43568,"R",230116,"R",461330,"R",97539,"R",0,"R",97539,"R",363791,"R",77801,"R",77801,"R",0,"R",0,"Z",0,"Z",0,"R",7194,"R",7194,"Z",0,"R",0,"Z",0,"Z",0,"R",12544,"R",12544,"Z",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
364964,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",109073,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",71257,"R",180330,"R",0,"R",0,"R",0,"R",508154,"R",0,"R",0,"R",0,"R",0,"R",0,"R",508154,"R",688484,"A",,"A",,"A",,"R",0,"R",0,"R",688484,"R",318112,"R",213110,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",86632,"R",69264,"R",32922,"R",32922,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",39389,"R",0,"R",477055,"R",315296,"R",105002,"R",0,"R",0,"R",0,"R",56757,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",160555,"R",0,"R",126860,"R",0,"R",0,"R",0,"R",287415,"R",287415,"R",0,"R",287415,"R",0,"R",160555,"R",160555,"R",0,"R",0,"R",0,"R",0,"R",126860,"R",126860,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
365198,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",58358,"R",1710467,"R",2104399,"R",7884339,"R",7884339,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",11757563,"R",235565,"R",2266381,"Z",0,"R",235200,"Z",0,"Z",0,"R",0,"R",43123,"R",0,"R",2780269,"R",14537832,"A",,"A",,"A",,"R",0,"R",0,"R",14537832,"R",4507294,"R",2362734,"R",0,"R",0,"Z",0,"R",0,"R",1412779,"R",896639,"R",1211214,"R",700451,"R",378575,"R",282528,"R",340225,"A",,"A",,"A",,"A",,"A",,"A",,"R",1274994,"R",0,"R",9125081,"R",4242352,"R",2167140,"R",1491843,"R",1223746,"R",0,"R",0,1 ,"R",284220,"R",6391778,"R",3888347,"R",2245137,1 ,"R",23240,"R",-144695,"R",111094,"R",29668,"R",235200,"R",221081,"R",10475,"R",0,"R",44562,"R",65548,"R",576866,"R",236641,"R",0,"R",236641,"R",340225,"R",236641,"R",236641,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
365213,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",536479,"R",162325,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",698804,"R",0,"R",3649571,"R",12804141,"R",774129,"R",0,"R",0,"R",0,"R",10493,"R",2401442,"R",19639776,"R",20338580,"A",,"A",,"A",,"R",0,"R",0,"R",20338580,"R",5654080,"R",3187952,"R",0,"R",0,"R",0,"R",0,"R",515923,"R",271621,"R",915523,"R",516399,"R",5516527,"R",2569855,"R",942802,"A",,"A",,"A",,"A",,"A",,"A",,"R",3697569,"R",62176,"R",17242424,"R",6608003,"R",2314533,"R",1989115,"R",1962180,"R",305716,"R",4062877,1 ,"R",-522588,"R",6687859,"R",243853,"R",2297015,1 ,"R",-30868,"R",-163490,"R",25596,"R",41102,"R",391124,"R",440712,"R",19567,"R",40387,"R",200575,"R",0,"R",1092365,"R",149563,"R",0,"R",149563,"R",942802,"R",106071,"R",106071,"R",0,"R",6765,"R",6765,"R",0,"R",18929,"R",18929,"R",0,"R",17798,"R",17798,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
365240,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",170582,"R",0,"R",149698,"R",0,"R",0,"Z",0,"A",,"A",,"Z",0,"A",,"R",1240,"R",321520,"R",0,"R",0,"R",0,"R",59171,"R",0,"R",0,"R",0,"R",0,"R",0,"R",59171,"R",380691,"A",,"A",,"A",,"R",0,"R",0,"R",380691,"R",277638,"R",170726,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",102783,"R",74323,"R",0,"R",0,"R",2342,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",382763,"R",245049,"R",59749,"R",77965,"R",0,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",59171,"R",17013,"R",0,"Z",0,"Z",0,"R",0,"R",76184,"R",73842,"R",0,"R",73842,"R",2342,"R",59171,"R",59171,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14671,"R",14671,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
365374,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2361728,"R",936125,"R",1117867,"Z",0,"Z",0,"Z",0,"A",,"A",,"Z",0,"A",,"R",435954,"R",4851674,"Z",0,"R",3059679,"R",39268657,"R",1347601,"R",16009,"Z",0,"R",0,"R",50076,"R",4151,"R",43746173,"R",48597847,"A",,"A",,"A",,"R",0,"R",0,"R",48597847,"R",12643630,"R",7648738,"Z",0,"Z",0,"Z",0,"Z",0,"R",6200759,"R",2242908,"R",2073669,"R",1256741,"R",8385168,"R",4623443,"R",1215161,"A",,"A",,"A",,"A",,"A",,"A",,"R",2116785,"R",977589,"R",32635172,"R",16749419,"R",5752053,"R",6832025,"R",2479355,"R",822320,"R",0,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",564041,"R",783560,"R",16009,"Z",0,"Z",0,"R",0,"R",1363610,"R",148449,"R",0,"R",148449,"R",1215161,"R",122158,"R",122158,"R",0,"R",23796,"R",23796,"Z",0,"R",2495,"R",2495,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
365383,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1520422,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",1520422,"R",0,"R",371763,"R",0,"R",436895,"R",0,"R",0,"R",0,"R",0,"R",0,"R",808658,"R",2329080,"A",,"A",,"A",,"R",0,"R",0,"R",2329080,"R",817511,"R",454281,"R",0,"R",0,"R",0,"R",0,"R",673674,"R",390535,"R",0,"R",0,"R",0,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"R",436895,"R",0,"R",1928081,"R",844816,"R",529573,"R",178196,"R",0,"R",0,"R",375496,1 ,"R",266489,"R",12496,"R",424452,"R",412768,1 ,"R",500,"R",11453,"R",55259,"R",88994,"R",436895,"R",780203,"R",0,"R",0,"R",0,"R",0,"R",1217098,"R",1217097,"R",0,"R",1217097,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1217097,"R",1217097,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
365480,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",802644,"R",765448,"R",272671,"R",0,"R",0,"R",0,"A",,"A",,"R",204774,"A",,"R",672757,"R",2718294,"R",0,"R",3286101,"R",14986651,"R",1732214,"R",0,"R",0,"R",0,"R",28090,"R",805267,"R",20838323,"R",23556617,"A",,"A",,"A",,"R",0,"R",0,"R",23556617,"R",6756847,"R",3835119,"R",0,"R",0,"R",0,"R",0,"R",2433970,"R",1888179,"R",1433601,"R",805656,"R",2314484,"R",1064521,"R",825992,"A",,"A",,"A",,"A",,"A",,"A",,"R",9612269,"R",806301,"R",23377163,"R",8399776,"R",2931567,"R",2798111,"R",1963689,"R",424826,"R",6859194,1 ,"R",598636,"R",8351109,"R",4840450,"R",2821165,1 ,"R",9964,"R",208196,"R",152077,"R",40225,"R",295651,"R",530341,"R",0,"R",0,"R",0,"R",140278,"R",966270,"R",140278,"R",0,"R",140278,"R",825992,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",140278,"R",140278,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
365763,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",409319,"R",114572,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"Z",0,"A",,"R",0,"R",523891,"R",0,"R",0,"R",0,"R",83391,"R",0,"R",0,"R",0,"R",0,"R",0,"R",83391,"R",607282,"A",,"A",,"A",,"R",0,"R",0,"R",607282,"R",492880,"R",244565,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",492880,"R",244565,"R",51030,"R",0,"R",0,"R",0,"R",197285,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",83391,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",83391,"R",83391,"R",0,"R",83391,"R",0,"R",83391,"R",83391,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
366340,"R",14698982,"R",9174163,"R",2694292,"R",11868455,"R",26567437,"R",0,"R",0,"R",9192810,"R",9192810,"R",0,"R",382874,"R",382874,"R",9575684,"R",0,"R",9174163,"R",1055226,"R",3986233,"R",2776131,"R",16991753,"R",0,"R",0,"R",14644015,"R",1153586,"R",517696,"R",16315297,"R",7141134,"R",0,"R",0,"R",19423168,"R",20843248,"R",-1420080,"R",19478801,"R",-1066968,"R",16991753,"R",247815,"R",14115467,"R",0,"R",814706,"R",0,"R",814706,"R",188843,"R",0,"R",0,"R",0,"R",2200,"R",15369031,"R",2230241,"R",39130,"R",0,"R",838344,"R",0,"R",0,"R",0,"R",78880,"R",424000,"R",3610595,"R",18979626,"R",0,"R",18308,"R",50000,"R",375234,"R",443542,"R",19423168,"R",2231068,"R",582864,"R",74690,"R",15279,"R",0,"R",0,"R",766825,"R",153118,"R",4445652,"R",1548152,"R",5264252,"R",1986541,"R",3417890,"R",1282559,"R",784590,"R",0,"R",0,"R",0,"R",0,"R",3360312,"R",1010565,"R",20843248,"R",6081109,"R",1302383,"R",501489,"R",512896,"R",0,"R",12445371,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",838344,"R",504198,"R",6496,"R",206587,"R",186316,"R",2418559,"R",4160500,"R",742610,"R",0,"R",742610,"R",3417890,"R",0,"R",0,"R",0,"R",742610,"R",742610,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,1 ,"R",5384325,"R",5372761,"R",-11564,"R",50000,"R",0,"R",0,"R",-61564,"R",3610595,"R",19423168,"R",80243,"R",16991753,"R",0,"R",0,"R",20843248
