"UNITID","school_name.x","coach_comp_third_2018","support_comp_third_2018","coach_comp_2018","guarantees_2018","total_ops_2018","aid_2018","support_comp_2018","severance_2018","recruiting_2018","teamtravel_2018","equip_2018","game_expenses_2018","marketing_2018","camps_2018","spirit_2018","facilities_rentals_2018","overhead_2018","indirect_institutional_2018","medical_2018","memberships_2018","meals_2018","otherops_2018","bowl_expense_2018","prof_def_2018","bowl_coachcomp_2018","total_expendature.x","discounts_to_tuition.x","gifts.x","reseach_expendatures.x","graduation_rate.x","school_name.y","coach_comp_third_2019","support_comp_third_2019","coach_comp_2019","guarantees_2019","total_ops_2019","aid_2019","support_comp_2019","severance_2019","recruiting_2019","teamtravel_2019","equip_2019","game_expenses_2019","marketing_2019","camps_2019","spirit_2019","facilities_rentals_2019","overhead_2019","indirect_institutional_2019","medical_2019","memberships_2019","meals_2019","otherops_2019","bowl_expense_2019","prof_def_2019","bowl_coachcomp_2019","total_expendature.y","discounts_to_tuition.y","gifts.y","reseach_expendatures.y","graduation_rate.y","school_name.x.x","coach_comp_third_2020","support_comp_third_2020","coach_comp_2020","guarantees_2020","total_ops_2020","aid_2020","support_comp_2020","severance_2020","recruiting_2020","teamtravel_2020","equip_2020","game_expenses_2020","marketing_2020","camps_2020","spirit_2020","facilities_rentals_2020","overhead_2020","indirect_institutional_2020","medical_2020","memberships_2020","meals_2020","otherops_2020","bowl_expense_2020","prof_def_2020","bowl_coachcomp_2020","total_expendature.x.x","discounts_to_tuition.x.x","gifts.x.x","reseach_expendatures.x.x","graduation_rate.x.x","school_name.y.y","coach_comp_third_2021","support_comp_third_2021","coach_comp_2021","guarantees_2021","total_ops_2021","aid_2021","support_comp_2021","severance_2021","recruiting_2021","teamtravel_2021","equip_2021","game_expenses_2021","marketing_2021","camps_2021","spirit_2021","facilities_rentals_2021","overhead_2021","indirect_institutional_2021","medical_2021","memberships_2021","meals_2021","otherops_2021","bowl_expense_2021","prof_def_2021","bowl_coachcomp_2021","total_expendature.y.y","discounts_to_tuition.y.y","gifts.y.y","reseach_expendatures.y.y","graduation_rate.y.y","school_name","coach_comp_third_2022","support_comp_third_2022","coach_comp_2022","guarantees_2022","total_ops_2022","aid_2022","support_comp_2022","severance_2022","recruiting_2022","teamtravel_2022","equip_2022","game_expenses_2022","marketing_2022","camps_2022","spirit_2022","facilities_rentals_2022","overhead_2022","indirect_institutional_2022","medical_2022","memberships_2022","meals_2022","otherops_2022","bowl_expense_2022","prof_def_2022","bowl_coachcomp_2022","total_expendature","discounts_to_tuition","gifts","reseach_expendatures","graduation_rate"
163286,"University of Maryland-College Park",0,0,17575289,1298007,97819892,16691196,17073368,305068,1308607,6666503,1664629,2671905,1567465,0,257461,5931843,13621082,0,1250677,171263,2187034,7578495,0,474679,0,196114463,104156795,28529601,458269306,54123,"University of Maryland-College Park",0,0,18437351,1282153,108785924,17354652,17106942,8374768,1433868,6602753,1643475,2864359,1622642,0,295001,5912421,13125288,0,1413201,109097,2416931,8791022,0,10379,0,217582227,109394701,27486152,483330489,52292,"University of Maryland-College Park",0,0,20310675,1437313,92231361,17712254,18916729,112421,1464140,5668610,1603516,2632354,1641148,0,296266,157442,12976494,0,1198031,160937,2052508,3890523,0,55108,0,184517830,116349482,29931312,499861309,52168,"University of Maryland-College Park",0,0,20963623,161563,81831650,17412064,15816105,86775,421739,4617202,3100413,871426,631780,0,51306,114642,10107161,0,1925120,104214,2508330,2938187,0,NA,0,163663300,129475304,24134391,509027980,52954,"University of Maryland-College Park",0,0,25012446,2678872,114385462,17902058,18785444,5664426,2320815,6980597,3354577,2973042,1328732,0,271905,152142,14564353,0,2401888,120886,3725147,4406607,1307117,NA,434408,228770924,140611335,34568148,560680467,52968
166629,"University of Massachusetts-Amherst",0,0,6515645,1372349,46438521,12147654,5662390,434311,1089759,3827358,1268147,1590207,611950,8252,61052,4945781,1351173,3407262,425895,29013,439651,1250672,0,1643263,0,94520305,148342440,20400574,145840617,18073,"University of Massachusetts-Amherst",0,0,7015126,1546000,48445234,12346731,6131461,374960,1108704,3678678,1463904,1754847,202439,5763,10788,4966719,1360130,3705603,427866,85273,466221,1794021,0,1015779,0,97906247,151628122,17699805,151920765,19352,"University of Massachusetts-Amherst",0,0,7643874,1341500,48879608,11969507,6259644,5433,829261,3042747,1010001,1793433,682976,4770,9945,5067004,1796981,3940811,425729,93272,399806,2562914,0,504521,0,98263737,160428858,18880549,150832685,18214,"University of Massachusetts-Amherst",0,0,7188328,22000,42278738,12184320,5295768,254242,179055,1798720,1120372,576071,203838,1602,15056,6485860,958341,3624832,450568,75163,256085,1588517,0,524844,0,85082320,170555233,26233649,150422669,18079,"University of Massachusetts-Amherst",0,0,8329815,1321500,52853964,12985536,6443739,426897,822846,3817715,1161999,1830998,223169,2047,21272,4859346,1571835,4421362,430835,105441,457109,3620503,0,785854,0,106493782,178509134,36013064,171713706,17633
169248,"Central Michigan University",0,0,6459349,593330,32540008,6387466,4973894,81408,549165,2572777,811302,837890,310271,73202,161825,2238804,3016868,352812,499988,290593,60277,1530995,690841,7449487,46951,72529503,58087800,7881672,16563787,34794,"Central Michigan University",0,0,6699210,779745,33642870,6635312,5117665,1334547,658515,2177208,1388325,1060971,317070,65446,148652,1920330,2911306,18050,389152,292772,342466,1386408,NA,1299704,0,68585724,60775712,5826140,18114018,36883,"Central Michigan University",33384,25645,6959675,792752,33641127,6158275,5220315,44688,567605,2000790,1327014,862614,295865,37983,112558,2016868,3939293,111685,436031,270787,393492,1282137,633704,31526137,117967,98808391,58984591,13985600,18361867,37425,"Central Michigan University",36997,22133,6774466,6500,27939171,5631805,4759601,480019,146742,1055750,991067,377448,73367,3000,0,1917168,2733976,148171,1325344,164371,531507,759849,NA,NA,0,55878452,56983875,8567771,23740079,39989,"Central Michigan University",46379,32930,7103381,762867,34284909,5604743,5288040,122025,812371,2165814,1282156,805967,214922,7295,74290,4359672,2105191,134372,620772,310960,758017,1002561,611469,4717335,58715,73287153,62231779,7736463,24854519,41386
169798,"Eastern Michigan University",0,0,6320256,184000,30681035,9822003,3786407,0,920072,2046164,1259251,856674,754273,228774,68261,1101773,881379,635000,595494,350735,415455,455064,0,4,0,61362074,57175880,5353865,4609080,20524,"Eastern Michigan University",0,0,5865266,597500,30878069,8894135,3785715,0,721461,2025549,1210786,643230,753767,156455,86626,2334174,717204,502030,265222,420873,309596,1130488,422992,0,35000,61756138,56680271,7495972,6398911,18146,"Eastern Michigan University",0,0,5826653,346000,29458563,8283684,3659231,0,359862,1729582,1370300,495463,665745,104418,88853,1112785,2308850,557500,925324,395871,230541,393181,559365,NA,45355,58917126,55978588,8753703,8516762,19029,"Eastern Michigan University",0,0,5582955,9500,24524114,8825808,3761709,0,99654,794300,1356426,359440,683350,11192,92396,392963,711270,550000,526841,289975,21948,454387,0,0,0,49048228,54703338,10297434,6402699,21083,"Eastern Michigan University",0,0,6376830,488000,33040581,9526767,4251023,0,685797,1830860,1559493,602743,992957,111560,107195,392963,2539800,550000,953534,607032,154445,817823,450036,0,41723,66081162,61925196,12430588,6967333,19641
170976,"University of Michigan-Ann Arbor",0,0,32693458,3796310,183414032,26672328,36210770,138753,3011982,13328942,6110417,4048431,4186617,9420,1150194,17263261,19361935,254870,954102,228806,4780476,6763445,2037265,12355072,412250,379183136,366279000,192254000,919686000,17708,"University of Michigan-Ann Arbor",0,0,34146672,3415250,190952175,27827160,37975701,408333,3228955,13385057,5828550,4387419,3977448,3345,797185,17463778,20162711,261773,1381359,238808,5095832,7960326,2236153,6868235,770360,388772585,394475000,175732000,955414000,19593,"University of Michigan-Ann Arbor",0,0,31271711,3816600,180841523,28150283,38558039,0,2604637,8479146,5387644,4440488,3341774,0,637174,17358525,22483142,160985,1222173,230208,3648137,6202263,2072998,11561645,775596,373244691,434326000,175767000,954883000,18606,"University of Michigan-Ann Arbor",0,0,34149105,280000,148862376,27913057,32765485,839583,822051,5677442,4239917,1140734,795255,0,266649,17404380,12636400,0,3125502,151306,3100216,3555294,0,NA,0,297724752,438866000,179996000,921973000,21411,"University of Michigan-Ann Arbor",0,0,36562081,4490500,193559375,28305835,37934250,0,4171565,11100438,4984760,4645085,791747,0,750756,17488509,23125272,153059,959484,212426,4671421,8485984,3669203,17092912,1057000,404211662,434616000,217451000,1000480000,22643
171100,"Michigan State University",535000,0,21960571,3045301,137416056,15888613,18469447,45000,1689263,6709931,3939837,5855897,2950725,1356500,272151,30873356,9771862,809489,1622542,139352,1339294,6931961,2806700,8224233,403264,283056345,148483731,63967477,457653679,11446,"Michigan State University",535000,0,23793041,3920447,135655740,16907149,20343193,291179,1779251,9934425,3967143,5558796,3229804,1257629,369786,18593464,10321194,836110,1848476,132277,1743923,6762809,3077516,4355125,453128,275666605,148441437,60745830,469370923,10318,"Michigan State University",535000,0,32401690,3391489,148453353,16717371,22670443,50051,1570548,6593113,4712678,5603968,3952141,1236411,380557,21484385,11398234,1527770,1720286,164114,1686434,7854399,2342510,NA,459761,296906706,173617203,41203774,458135505,9571,"Michigan State University",535000,0,24612697,329520,104951574,16717761,21131026,67821,407685,3677857,3751767,1130916,1243114,49714,90049,15082831,8497600,1557193,1666609,134384,1497348,2770682,0,NA,0,209903148,183222008,118935569,446165008,9135,"Michigan State University",535000,0,32950809,7022318,156449795,17074013,22934623,548571,1912808,7045161,4120143,4536592,2186535,258803,376520,27092646,11887765,1172242,1964316,161441,1994944,5597199,3854621,16349718,1222725,329249308,200972965,113374936,486293114,9367
172699,"Western Michigan University",0,0,6987564,732337,37925540,8846993,4272031,16458,518978,2309047,1121830,1525922,937725,356474,152569,4266673,1477935,1640225,1581591,395979,756469,28740,0,-1702460,0,74148620,60835085,32088448,20337778,42321,"Western Michigan University",0,0,7115951,881510,38997076,8419172,5180500,0,588408,2306101,1040712,1715692,979517,399786,165096,4418951,1629458,1777877,628597,362042,794214,20814,494847,NA,77831,77994152,65751013,35538988,19499964,42695,"Western Michigan University",0,0,7071983,720591,35166128,7948076,5264240,40596,320791,1823324,978514,1855789,708116,383298,142361,2326047,1112601,1747184,569358,292244,708021,289331,772161,NA,91502,70332256,61492115,30446337,17691507,42247,"Western Michigan University",0,0,5665711,10205,26924574,6847710,4084272,0,120198,909114,671295,559061,89884,34427,20145,2938900,1071171,1777375,1725235,163076,219271,17524,0,NA,0,53849148,55852999,26492749,18701960,42454,"Western Michigan University",0,0,6622492,706270,34422527,7829205,4981578,0,353000,1919746,1220971,931489,207884,300002,147612,1605360,5116390,0,749922,281941,656673,162727,521765,4739487,107500,73584541,54311599,43851480,21821981,43516
174066,"University of Minnesota-Twin Cities",0,0,22008504,2115222,115090006,12778000,19243897,368412,2215207,7772463,4114210,4274279,1913964,0,1031217,6761004,16199290,4813848,1388942,170893,3635726,4284128,800,9757636,0,239937648,242204624,186565399,865424269,24976,"University of Minnesota-Twin Cities",0,0,22273261,3043781,129450256,13832217,21035882,610268,2653888,8381040,4445114,4422946,2134696,0,1043293,12095818,17575850,5135401,1347705,171606,3020608,4801789,915133,1006198,509960,259906710,249760825,205945622,886948175,27450,"University of Minnesota-Twin Cities",0,0,23455383,2223639,124818508,13645673,20933881,576802,2016583,6857702,4359324,4140636,2089468,0,996458,11608400,16135520,5242996,1450872,181630,2990136,2806998,2323727,NA,782680,249637016,267340467,180850973,894046193,28919,"University of Minnesota-Twin Cities",0,0,22988232,217638,103821135,14913221,18046562,244410,377191,4419552,2247315,1067715,500893,0,521044,10784909,11900717,5987303,5851475,159630,2387824,1205336,168,NA,0,207642270,268569304,189107896,882996737,28795,"University of Minnesota-Twin Cities",0,0,26009310,3623807,130285463,15363256,20812559,115995,2177614,7338977,3246377,4378925,1311070,0,947689,11320047,16270690,5277357,1822278,197293,3476923,4172864,1756267,4912809,666165,265483735,296181009,206083204,1017412570,30070
176017,"University of Mississippi",0,0,18861309,3757700,116812268,10616926,17547390,5174614,1683435,5614309,4649788,6824286,2793823,645710,774522,17629731,14124916,0,1199187,61125,989234,3864263,0,-5899651,0,227724885,115087511,19032177,144367520,24537,"University of Mississippi",0,0,20827995,4122150,113013400,10929614,18308507,1033590,1647740,5814933,4672436,6798214,3119150,622012,835529,16222961,12923177,0,951500,80503,1011378,3092011,0,NA,0,226026800,122395500,18521971,160891994,23974,"University of Mississippi",0,0,25779768,3264300,113008288,10986244,18373555,6305159,1360493,4148835,4632056,5081310,2088297,337858,654904,14354386,10383383,0,839736,59937,1396981,2961086,0,NA,0,226016576,120210607,15603605,122014947,24143,"University of Mississippi",0,0,21537187,592289,109763195,10937684,18340020,5664888,339608,5006343,4383741,4565414,2951379,356376,417028,14682276,10830897,0,4632115,19906,1348180,2231180,733087,17631145,193597,237157535,118905990,13674016,110663836,25231,"University of Mississippi",0,0,28144913,3074450,138796990,12299989,21143600,3892964,2506402,7273294,5575808,6459705,3591532,631865,987554,15000797,16068063,0,1607512,21669,1488396,6201275,2183656,NA,643546,277593980,120277960,11182520,152314027,25108
176080,"Mississippi State University",2000,0,17619113,1940898,89794392,9766661,11867009,339209,1353555,6624565,4378660,4434987,2054414,367494,143555,10129252,9090532,0,899810,110058,614898,6275417,1578540,14064473,203765,193653257,96900021,36515154,174990876,17540,"Mississippi State University",2000,0,18533063,1902855,98832615,10734816,13206577,410906,1264018,6613202,4493541,5140754,2072176,416303,62068,10831552,13039549,0,1056947,123105,649249,5675572,2158078,13441194,446284,211106424,107310506,49732723,176692756,21120,"Mississippi State University",2000,0,19357144,2944019,103729769,10574282,14018884,5079855,1141044,4848672,3927359,5254013,2652459,410435,307256,14365204,8601074,0,1066005,104027,548834,6540582,1647683,6243913,338938,213703451,113773593,55424332,190862428,21882,"Mississippi State University",0,0,20281612,677666,92075898,10024972,14772707,691686,102430,4324945,4347016,3820084,2516247,199247,431798,13559666,6825924,0,3969859,46798,1233692,3720442,529107,20814517,0,204966313,113406376,69190687,168599322,21728,"Mississippi State University",0,0,22474892,1940477,105841622,10685528,15854563,1391568,1567590,5139332,4746577,5965134,5466578,421880,334691,12094031,6965192,0,1076119,98991,1583998,5879808,1628887,4811745,525786,216494989,122052150,85469534,184359363,22308
176372,"University of Southern Mississippi",0,0,4439843,394687,26135504,5518865,3332307,0,687450,2386444,624615,1174027,308181,150630,0,1904808,707010,480000,462203,361052,70723,2598751,431922,-1886784,101986,50384224,40819735,1986993,56787999,12912,"University of Southern Mississippi",0,0,4877044,604430,25687189,5617565,3603082,0,670581,2634731,791118,1350954,308726,166436,0,1726445,1812014,0,390906,454524,73113,605520,0,0,0,51374378,44628896,1709885,60220179,12372,"University of Southern Mississippi",0,0,5142467,392277,25628133,5709243,3659769,0,558102,2051278,820465,1381995,289126,148119,0,1770063,2050542,0,491820,433821,76287,81947,448729,0,122083,51256266,44143998,1061227,56631362,14036,"University of Southern Mississippi",0,0,6044267,392450,27223468,5946673,4005708,0,140106,2213318,707155,1392806,198900,67598,0,1804378,2339134,0,1322430,377730,216533,54282,0,109117,0,54556053,47432521,782393,50228535,14193,"University of Southern Mississippi",0,0,5855958,362740,28346698,6081668,4665679,0,547188,2921243,764128,2387440,334461,160336,0,1832462,1772716,0,437904,31403,66636,124736,0,15169,0,56708565,48691721,346661,53714012,13376
178396,"University of Missouri-Columbia",0,0,19689886,2751626,109158522,11537169,22145769,0,1657753,7455414,2571208,3517384,1001755,526708,671715,6671482,17418105,0,1336298,139946,555744,7785966,1419320,-1806941,305274,216510103,108660103,49349401,154671236,17564,"University of Missouri-Columbia",0,0,20443856,1445059,108398447,12563894,21489160,0,1792316,7012780,2474436,3785807,1083197,615385,649966,11109676,15348050,0,734000,112971,518697,5232503,1573184,NA,413510,216796894,116475456,45630171,158809781,18898,"University of Missouri-Columbia",0,0,21991362,4570162,119082669,12568625,22926947,884855,1463003,6364760,3751033,3703513,1090487,331121,522623,12918737,12307461,0,1166437,91296,507877,11922380,0,NA,0,238165348,145978541,39427819,177805695,20640,"University of Missouri-Columbia",0,0,20200329,509772,113915145,12284541,18711509,1341347,314262,5182764,2389557,2289877,693297,103949,177040,28306200,12475671,0,1503809,99644,1282660,5765815,283102,NA,0,227830290,155226202,38389950,185342093,23808,"University of Missouri-Columbia",0,0,22072515,3805228,125621128,12567402,23740954,1288263,2106651,8478803,2768051,3744731,1464923,424142,339137,15888580,16116694,1127424,1492121,128792,1155044,5228908,1362748,15535900,320017,266778156,181490936,40813020,282919590,21889
181464,"University of Nebraska-Lincoln",0,0,19911657,3316707,135627283,12004142,26043188,12926350,2545583,7073497,4719807,5375470,1704279,0,136200,669532,28914493,0,1181228,189942,1945213,6969995,0,6595943,0,277850509,89944908,61898156,226983870,20232,"University of Nebraska-Lincoln",0,0,21470303,3643766,124148206,12653605,27305297,2841924,2773421,8086153,4939650,5881101,1147546,0,222344,711550,19462469,0,1150439,194805,4374331,7289502,0,12085254,0,260381666,105620289,67316371,277936752,21083,"University of Nebraska-Lincoln",0,0,21576530,2977750,120582125,12858368,28368473,1826656,1931349,6395524,4462362,4972712,391334,0,761891,1012882,19689053,0,1279259,207145,4530533,7340304,0,13046955,0,254211205,116550604,65737130,224064658,18766,"University of Nebraska-Lincoln",0,0,22385907,148250,104087284,13006562,25056329,4152127,400482,5900951,4546323,1391326,419323,0,380583,965416,11667026,0,6052552,158452,3675881,3779794,0,NA,0,208174568,124160472,74882325,220222881,19937,"University of Nebraska-Lincoln",0,0,23282418,3347681,131181951,12709146,28680211,1634775,2014272,7381020,4867881,5458888,1979056,0,680979,1191479,24935036,0,1464991,206091,4122625,7225402,0,12241993,0,274605895,126865542,51394115,231455257,20279
182281,"University of Nevada-Las Vegas",35000,0,7165744,1207472,50014197,8231499,6396855,650404,1173505,2695892,2454205,1192739,2058523,0,411060,3282889,5102081,3877138,826692,531582,364533,2356384,0,554095,0,100582489,71552000,23828000,47387000,25801,"University of Nevada-Las Vegas",0,0,7508118,706461,50445250,9029910,6800707,463685,1117558,2580075,2594449,1411474,1789980,0,379526,2950383,4696797,3225873,942765,569052,435201,3243236,0,339025,0,101229525,75268000,26119000,47468000,20789,"University of Nevada-Las Vegas",0,0,10017764,1143850,57503667,8860945,7020022,242667,737802,2767184,4697321,1126520,1417144,0,324255,6333926,4386377,3450754,898962,536980,540904,3000290,0,73821,0,115081155,82176000,24419000,48631000,29308,"University of Nevada-Las Vegas",0,0,9597324,113955,52087692,9902832,6720891,522080,630961,1871224,4841970,1286264,262673,0,173596,6267112,3841075,2579039,902915,417015,680516,1476250,0,549488,0,104724872,101435000,23511000,43231000,29472,"University of Nevada-Las Vegas",0,0,9268662,819063,62644050,10312897,7043900,497322,1431125,3554896,4969496,3714655,495896,0,460737,5844905,5256288,2525146,1305066,601176,761649,3781171,0,1599363,0,126887463,101822000,23113000,47498000,26132
182290,"University of Nevada-Reno",0,0,6239593,1274052,41381121,9029804,5642380,287500,943618,3152747,1268308,1155397,1440092,0,131298,2119446,2569991,2743739,519771,488791,383336,1991258,0,-7092855,0,75669387,54954289,23474882,81423024,12070,"University of Nevada-Reno",0,0,6627147,1057165,43436728,8744396,5919961,0,1015880,3304873,2046556,1416769,1709738,0,338243,2296581,2966245,3100281,538531,497857,433883,938284,427203,216676,57135,87090132,56871329,28619440,95761841,11328,"University of Nevada-Reno",0,0,6770620,986376,39721951,8510242,6289343,0,569364,2791938,1811561,1006788,1015833,34311,176057,1411715,3208964,2829407,547403,531702,733115,89166,360818,NA,47228,79443902,59191722,22119141,100033145,11122,"University of Nevada-Reno",0,0,6963691,148726,34799540,8848741,5459658,0,230954,2124770,1463375,437039,87739,5178,28881,1477154,2571699,2793435,601262,403719,842157,69963,216399,442033,25000,70041113,61154287,27246779,106596528,11860,"University of Nevada-Reno",0,0,8215524,709102,45228707,8868467,6073462,58333,815698,4474237,2126979,1298958,930141,199027,174354,1390435,4020374,2606228,532601,554642,1080196,202729,886803,2717930,10417,93175344,59424489,23963737,121081550,10983
186380,"Rutgers University-New Brunswick",808315,111057,17397449,2923728,102518486,16824971,19340875,2017961,1881103,7538225,5129968,4679748,1336480,0,629234,6147171,9834111,0,1384737,102071,2570862,1860420,0,-1773100,0,203263872,181982000,32636000,566574000,25759,"Rutgers University-New Brunswick",607937,182337,19437463,2746136,103167344,15560764,19666422,117158,2064150,7330572,4358927,4629301,1895887,0,452717,7814877,10942297,0,1530659,117347,2321948,1390445,0,83936,0,206418624,192266000,144735000,580008000,23652,"Rutgers University-New Brunswick",657481,65412,20813878,2904599,114203981,15282500,21898614,3188556,1606398,6391590,4741594,5042295,1520339,0,468855,11365488,11167187,0,1477669,130475,3117603,2363448,0,NA,0,228407962,190502000,37686000,603919000,24837,"Rutgers University-New Brunswick",287675,76835,25472843,225000,118394474,17376340,21974317,2485921,319228,6136833,5106714,1651107,1212412,0,296059,13022780,12150473,0,3037505,115258,4515271,2931903,0,NA,0,236788948,186803000,42460000,563199000,25179,"Rutgers University-New Brunswick",451528,199877,29647552,1163331,138439077,18715322,21454291,1967776,2861252,9582477,4914450,5231563,2030790,0,519501,16033904,10540713,0,2430712,159651,5103312,3767168,1481551,NA,182356,276878154,176131000,41109000,625954000,23792
187985,"University of New Mexico-Main Campus",0,0,7745084,730900,41936043,8150932,6398373,515861,803502,3144759,532965,1798015,378288,0,236329,1115342,1651607,869777,570462,561752,474402,6216220,41473,0,0,83872086,75079515,33468239,246053801,22291,"University of New Mexico-Main Campus",0,0,7909704,793000,40832286,8836716,5821618,482983,752829,3311330,716816,1496382,217009,0,355657,1131392,1224782,834440,615990,553437,623042,5121487,33672,0,0,81664572,73474957,29085262,189779263,22375,"University of New Mexico-Main Campus",0,0,7771219,870089,38408365,7916412,6398699,418372,543924,3070599,578377,1238362,87801,0,268180,1253410,928714,805373,574591,530490,556123,4558749,38881,NA,0,76816730,76761132,33567403,205268397,21629,"University of New Mexico-Main Campus",0,0,7742643,36600,35284244,8126027,6556920,471799,99474,2861916,660732,617897,30851,0,33271,1706668,786205,729772,192000,418073,473748,3739648,0,1711693,0,72280181,81249056,40100226,278803344,22226,"University of New Mexico-Main Campus",0,0,7964564,924000,44865758,8402384,7239739,610090,703546,3069322,1001798,1338573,115688,0,88022,1472525,1170920,924793,718378,637526,779503,7704387,0,15307,0,89746823,89762873,68260380,282180298,25373
188030,"New Mexico State University-Main Campus",0,0,4397811,216200,25693309,7673915,3107134,0,401687,2555498,602230,1159676,360359,0,101440,240000,1360434,826694,565325,245424,450866,1125305,283311,626921,20000,52013539,36427502,9091604,108115609,19476,"New Mexico State University-Main Campus",0,0,5109948,735154,28011103,7977434,3282811,0,495734,2925171,611681,1357661,456913,11031,111136,240000,1515259,867583,639626,141058,432780,1100123,0,NA,0,56022206,41124041,8671947,115144674,18607,"New Mexico State University-Main Campus",0,0,5536397,1372700,28754412,8277399,3614815,0,375795,2501077,491878,1282121,454872,23796,100027,240000,1459549,852600,675594,163878,397289,934625,0,7390,0,57516214,41669584,6585402,97977394,19548,"New Mexico State University-Main Campus",0,0,5581971,317490,25482825,7991454,3525495,0,30795,1792318,774788,589110,163391,1428,92972,240000,1514875,859616,781898,113344,403306,708574,0,6453,0,50972103,42294806,7603087,104046263,19661,"New Mexico State University-Main Campus",0,0,6425615,895485,32457148,8212481,3863061,533068,472244,3319256,627201,1297794,420727,8673,147292,260001,1691105,1097512,825029,350940,653990,1355674,0,NA,0,64914296,40791066,10138633,109036639,20316
196088,"University at Buffalo",104505,0,6909844,432860,40763071,8727511,8018833,57887,585562,2779282,682625,806544,612624,234962,14183,415299,2405532,2128036,400063,326841,0,5120078,0,71577,0,81597719,69999590,9565572,156049528,24819,"University at Buffalo",123332,22035,7718600,687946,45933053,8306107,9071490,187689,630172,3140132,805217,1065561,741028,165598,15670,917472,1173361,2397056,356784,314041,0,7616806,417568,44899,59388,91911005,84783733,17135933,152284555,28614,"University at Buffalo",116783,23777,7441935,666000,36849290,8503272,8785567,45296,375137,2242877,798178,911842,726080,170031,7007,391421,910300,2599469,382559,260519,0,854877,487363,1919725,149000,75618305,103350600,28747525,154385418,31155,"University at Buffalo",1675,0,8082171,40500,36214285,8119908,8809854,526728,194198,1683618,891280,310220,50487,68973,0,1077096,1052680,2452699,1607275,162566,0,749044,146830,54410,186483,72482980,107384747,32281115,156334634,32321,"University at Buffalo",81094,19216,7269527,459500,39537565,8341717,8755148,388256,757049,3237975,761090,749625,448639,144383,7224,735706,1323679,2322836,437211,279182,0,3018508,0,654690,0,79729820,101228083,30375874,169970857,31568
197869,"Appalachian State University",0,0,6067428,475221,36853981,6534872,4439950,11548,503266,2311829,1762625,1017044,113893,9098,57459,3483153,1174783,6096227,334825,125931,342290,1268837,572971,86886,150731,73794848,29263669,12865750,2907173,25167,"Appalachian State University",0,0,5890376,568025,37773447,6947166,4714244,119093,484126,2443077,1399374,1075743,141066,0,53179,3464989,1684950,5970140,410858,124380,446610,1148743,565904,223065,121404,75769959,30769846,13353750,6096166,24310,"Appalachian State University",0,0,5667780,263330,34999267,7059593,5326586,0,376196,1999331,1795806,1307483,165324,0,34037,3582966,2016484,2388955,442984,119645,572029,1086602,641387,NA,152749,69998534,31390087,20529958,5563648,29914,"Appalachian State University",0,0,5989380,218874,33425114,7228290,4766076,62096,132144,1588745,2027714,616868,23199,0,3114,5411311,1351125,1817389,281057,108873,491296,832247,278399,NA,196917,66850228,33656047,27939192,5694013,32103,"Appalachian State University",0,0,6491288,557620,38565701,5845032,5973573,0,560008,2619552,2230817,1087265,147784,0,134401,4976346,2172564,1583568,438467,125956,890952,1740436,794072,NA,196000,77131402,33143373,21451466,7720177,29649
198464,"East Carolina University",0,0,8330706,1492768,47410809,8768672,8486298,40080,805605,3407204,1877585,1535069,121766,0,70222,4676052,2465109,1850509,561631,106646,432283,2382604,0,-549619,0,94271999,47528519,16699261,29404973,24575,"East Carolina University",0,0,10319028,1538141,56281920,8796681,9273960,306189,1077280,4063587,2083543,1642137,166344,3783,92776,7804674,2471639,1699371,585126,617571,933245,2806845,0,3688426,0,116252266,50079868,16960597,37430063,25005,"East Carolina University",0,0,9695808,1256092,52745339,8676105,9449798,260329,658335,2945623,1932163,1324159,131689,142,106636,6306254,4495244,1323236,526198,112359,963964,2581205,0,3373141,0,108863819,49860716,12442119,42405504,29987,"East Carolina University",0,0,8877761,261400,43329991,8154692,8267626,265699,239964,2132302,1668955,511433,12918,0,61709,5707279,2859198,1183073,517896,45545,850884,1711657,0,363300,0,87023282,47012777,27172010,48538174,30888,"East Carolina University",0,0,10769588,1388662,54133021,8651563,9091270,392180,1067618,3696376,1938057,2148330,73439,0,163872,5619890,3375973,1108507,488993,116532,1510823,1752656,653388,831100,125304,109097142,48797792,18280895,44350750,30651
