"UNITID","school_name.x","coach_comp_third_2018","support_comp_third_2018","coach_comp_2018","guarantees_2018","total_ops_2018","aid_2018","support_comp_2018","severance_2018","recruiting_2018","teamtravel_2018","equip_2018","game_expenses_2018","marketing_2018","camps_2018","spirit_2018","facilities_rentals_2018","overhead_2018","indirect_institutional_2018","medical_2018","memberships_2018","meals_2018","otherops_2018","bowl_expense_2018","prof_def_2018","bowl_coachcomp_2018","total_expendature.x","discounts_to_tuition.x","gifts.x","reseach_expendatures.x","graduation_rate.x","school_name.y","coach_comp_third_2019","support_comp_third_2019","coach_comp_2019","guarantees_2019","total_ops_2019","aid_2019","support_comp_2019","severance_2019","recruiting_2019","teamtravel_2019","equip_2019","game_expenses_2019","marketing_2019","camps_2019","spirit_2019","facilities_rentals_2019","overhead_2019","indirect_institutional_2019","medical_2019","memberships_2019","meals_2019","otherops_2019","bowl_expense_2019","prof_def_2019","bowl_coachcomp_2019","total_expendature.y","discounts_to_tuition.y","gifts.y","reseach_expendatures.y","graduation_rate.y","school_name.x.x","coach_comp_third_2020","support_comp_third_2020","coach_comp_2020","guarantees_2020","total_ops_2020","aid_2020","support_comp_2020","severance_2020","recruiting_2020","teamtravel_2020","equip_2020","game_expenses_2020","marketing_2020","camps_2020","spirit_2020","facilities_rentals_2020","overhead_2020","indirect_institutional_2020","medical_2020","memberships_2020","meals_2020","otherops_2020","bowl_expense_2020","prof_def_2020","bowl_coachcomp_2020","total_expendature.x.x","discounts_to_tuition.x.x","gifts.x.x","reseach_expendatures.x.x","graduation_rate.x.x","school_name.y.y","coach_comp_third_2021","support_comp_third_2021","coach_comp_2021","guarantees_2021","total_ops_2021","aid_2021","support_comp_2021","severance_2021","recruiting_2021","teamtravel_2021","equip_2021","game_expenses_2021","marketing_2021","camps_2021","spirit_2021","facilities_rentals_2021","overhead_2021","indirect_institutional_2021","medical_2021","memberships_2021","meals_2021","otherops_2021","bowl_expense_2021","prof_def_2021","bowl_coachcomp_2021","total_expendature.y.y","discounts_to_tuition.y.y","gifts.y.y","reseach_expendatures.y.y","graduation_rate.y.y","school_name","coach_comp_third_2022","support_comp_third_2022","coach_comp_2022","guarantees_2022","total_ops_2022","aid_2022","support_comp_2022","severance_2022","recruiting_2022","teamtravel_2022","equip_2022","game_expenses_2022","marketing_2022","camps_2022","spirit_2022","facilities_rentals_2022","overhead_2022","indirect_institutional_2022","medical_2022","memberships_2022","meals_2022","otherops_2022","bowl_expense_2022","prof_def_2022","bowl_coachcomp_2022","total_expendature","discounts_to_tuition","gifts","reseach_expendatures","graduation_rate"
145637,"University of Illinois Urbana-Champaign",0,0,88.2152,11.906,480.0278,56.1259,94.1357,3.7027,9.1373,24.8664,12.4252,10.672,20.8927,3.8576,1.6449,75.2172,34.2864,0,4.4069,0.8006,7.4994,20.2356,0,28.4212,0,988.4769,1046.1818,681.0647,2373.5587,0.1015,"University of Illinois Urbana-Champaign",0,0,91.3143,11.2263,535.0878,58.8363,103.8109,4.7768,10.1143,28.4514,13.0568,11.8614,25.3063,3.8345,1.5481,89.1132,38.6596,0,5.0022,0.978,9.4621,27.7353,0,NA,0,1070.1756,1087.4509,692.7913,2696.2707,0.1098,"University of Illinois Urbana-Champaign",0,0,98.5652,13.8546,557.3864,59.6503,114.5959,0.2605,8.3203,24.0946,14.4347,12.315,23.6405,2.5372,1.884,87.0983,42.3833,0,4.2746,1.0367,8.3296,30.318,8.6388,4.2516,1.1544,1119.0244,1178.2316,740.9478,2910.6193,0.114,"University of Illinois Urbana-Champaign",0,0,96.6213,1.0574,444.7694,50.9709,98.4745,8.8702,2.9636,18.8668,12.8715,5.7432,3.6534,0.2149,1.1922,72.5819,45.7876,0,3.7776,0.9564,12.3401,7.8258,0,NA,0,889.5388,1152.7959,856.2671,3082.6451,0.111,"University of Illinois Urbana-Champaign",0,0,115.3798,12.6189,573.9552,55.5983,122.0212,7.0061,10.5638,24.89,14.5417,11.2878,21.5563,1.346,1.803,68.7519,56.0602,0,6.1963,1.0199,13.8631,29.4508,0,73.8611,0,1221.7714,1325.9061,791.313,3248.5524,0.1164
147703,"Northern Illinois University",0,0,13.9243,2.4837,82.913,24.6703,9.0805,0.1075,1.039,7.0558,3.0891,2.6433,2.3833,0.5827,0.0701,3.5076,3.0335,1.1808,1.9913,0.9283,0.342,3.1088,1.3127,0.1123,0.3783,165.9383,227.7672,0,66.9168,0.0697,"Northern Illinois University",0,0,14.1488,1.1053,82.6898,21.9092,8.8832,0,0.8807,7.4973,2.894,3.4847,2.4362,0.4632,0.1363,3.0402,4.381,2.3213,2.1008,0.9329,0.2798,2.7482,2.6608,4.915,0.3859,170.2947,159.5794,0,62.9373,0.0599,"Northern Illinois University",0,0,13.7867,1.1041,67.4632,20.9292,9.113,0,0.6756,6.7253,2.2405,2.2085,1.9574,0.2053,0.1646,0.8582,0.9037,1.0942,1.4434,0.3892,0.4972,3.167,0,0.6421,0,135.5685,149.9628,0,64.3359,0.0643,"Northern Illinois University",0,0,13.8258,0,54.7442,20.0069,8.3167,0,0.1562,3.3658,2.1538,0.0591,0.5024,0.0336,0.1652,0.9576,0.6246,0.8751,0.5615,0.358,0.4617,2.32,0,NA,0,109.4884,162.5405,0,71.0083,0.067,"Northern Illinois University",0,0,14.8508,1.5882,73.1789,21.0432,9.3557,0,1.0561,6.4842,2.6024,1.6135,1.6609,0.3186,0.2872,0.9844,1.3224,1.9365,1.5142,0.38,0.8088,3.5561,1.8158,NA,0,146.3579,165.9678,0,71.5702,0.0668
150136,"Ball State University",0,0,31.646,5.6333,159.4183,46.1186,24.4312,0,2.6883,10.2877,8.4908,4.5894,1.4748,0.7426,0.6531,0,0.756,9.064,1.9473,1.5623,0.8389,8.4939,0,1.067,0,319.9035,461.4351,55.017,72.663,0.1035,"Ball State University",0,0,25.6511,3.545,120.2268,35.0867,17.8224,0,1.8079,7.6701,4.896,3.6364,1.0939,0.5097,0.2449,0,0.4262,6.5494,1.3996,1.1913,0.9862,7.7098,0,NA,0,240.4535,356.083,30.8126,59.1605,0.0835,"Ball State University",0,0,26.4571,3.7234,119.9908,34.436,19.4251,0,1.4557,7.3838,5.0693,2.7158,0.8051,0.2841,0.2406,0,0.1593,6.6096,2.2314,1.1964,0.9235,6.8746,0,0.2473,0,240.229,362.9667,60.7862,51.757,0.0915,"Ball State University",0,0,24.2561,0,99.6914,32.3242,16.9558,0,0.0803,5.0053,2.1786,1.8891,0.1223,0.0372,0.0346,0,0.2222,6.4059,1.5561,0.6452,0.368,6.4177,0.7852,0.5712,0.4075,199.9541,350.618,29.3283,48.0342,0.093,"Ball State University",0,0,29.7042,2.1999,121.9974,34.1694,17.9896,0.7234,1.4087,9.5038,3.7526,3.1267,0.955,0.5561,0.1369,0,0.5205,6.3195,1.3879,1.2299,1.7104,5.3409,1.155,1.1887,0.1069,245.1835,331.1385,34.1518,56.6561,0.084
151351,"Indiana University-Bloomington",0,0,68.746,17.7169,423.7153,58.7453,75.6042,6.8078,7.7437,20.9723,8.5311,15.9926,10.1889,0,1.4721,50.2308,40.4296,11.1998,6.7068,0.4715,5.5173,16.6389,0,24.2526,0,871.6832,656.9088,300.342,369.8504,0.0866,"Indiana University-Bloomington",0,0,70.7791,16.0874,399.1259,56.9332,76.2347,0.7979,8.7263,23.1183,7.7318,16.0389,9.217,0,0.9648,30.7656,42.7662,10.27,6.2859,0.5377,5.6414,16.2296,0,45.2249,0,843.4767,706.8643,284.2958,434.1093,0.0823,"Indiana University-Bloomington",0,0,78.8402,13.7234,407.7861,57.9877,79.8388,1.2727,5.5438,16.6059,7.3536,14.9235,9.3397,0,0.7034,37.7439,41.1551,7.3859,6.2948,0.5191,5.3403,14.1847,7.5259,3.0222,1.5039,818.5944,678.8471,309.1068,475.6304,0.0795,"Indiana University-Bloomington",0,0,75.2899,2.6067,337.09,57.5675,66.2297,6.7293,0.5578,16.3831,11.2003,7.654,0.9771,0,0.287,37.4833,17.5476,7.4989,6.5468,0.484,5.5531,11.3183,3.6966,NA,1.4787,674.1799,650.2806,250.7949,489.1539,0.0745,"Indiana University-Bloomington",0,0,80.7304,16.6746,430.6767,56.7601,71.0688,16.0029,7.2625,24.4673,14.3273,15.4877,3.5936,0,1.1007,56.5005,35.5471,8.8124,6.5151,0.1357,5.6231,10.0545,0.0127,111.8029,0,973.1562,685.5803,706.7405,492.8288,0.0732
153603,"Iowa State University",0,0,70.5607,5.1691,438.5872,45.0207,62.6191,0,10.0821,25.2267,13.784,13.8059,12.2141,0,2.7215,56.5916,52.7541,0,4.843,17.0339,11.7696,22.2474,7.3999,0.4136,4.7437,877.588,699.5449,269.5797,1017.47,0.0799,"Iowa State University",0,0,79.7013,5.7714,438.1067,43.7497,63.47,0,8.659,26.5059,15.644,14.1277,13.4148,0,2.5808,29.9656,66.4447,0,4.3366,14.931,12.3147,25.8771,9.3157,0.4436,1.2965,876.657,676.1415,274.178,923.0823,0.0794,"Iowa State University",0,0,78.0546,9.2532,389.6996,41.1788,61.7214,0,5.8021,20.5907,16.6097,12.1725,10.2772,0,2.4594,30.8381,52.0561,0,3.8378,3.8388,12.0004,18.8122,8.7054,0.1755,1.4912,779.5748,660.9837,250.4008,745.1441,0.0754,"Iowa State University",0,0,69.3542,2.0994,357.9564,38.7291,55.3411,35.3158,1.8415,15.99,12.7904,5.4705,3.6439,0,1.5375,42.056,32.9032,0,7.7217,3.7254,8.8119,15.0286,4.4118,NA,1.1844,715.9128,589.1856,195.2532,732.2626,0.0672,"Iowa State University",0,0,69.3923,4.9654,412.4301,36.5043,60.6722,3.2638,6.0405,21.1058,13.7364,11.1269,8.665,0,2.014,33.1351,85.6672,0,2.8195,3.9236,12.1249,27.3112,8.1044,0.2226,1.8577,825.0829,570.4248,220.9449,773.085,0.0632
153658,"University of Iowa",450000,0,57.8296,6.9208,333.7142,33.7455,52.9395,0,4.3925,20.4292,7.1425,11.5992,11.8614,1.0407,1.0919,53.647,28.0971,0,4.0932,0.5839,9.0221,22.2399,4.3493,17.8894,1.5346,685.3177,294.59,249.3127,1051.6378,0.0742,"University of Iowa",541000,0,61.962,7.9743,365.0122,34.1405,52.4042,0,5.2988,20.4491,6.9625,13.1182,13.2014,0.9636,1.1368,77.373,25.7168,0,3.9544,0.5583,10.9282,19.2108,5.5718,14.2074,2.7373,744.2317,285.6822,253.431,1020.8055,0.0728,"University of Iowa",541000,0,64.335,12.4892,372.0212,31.9593,54.1593,0,3.7236,18.8712,6.721,12.0619,11.0814,0.4181,0.9959,81.3063,24.501,0,4.8312,0.5339,9.8604,23.6886,6.0186,NA,3.116,744.0423,279.9626,288.7492,1041.5812,0.081,"University of Iowa",541000,0,64.5457,0.9932,285.6721,32.6426,42.7164,3.093,0.2139,12.7479,5.878,3.618,6.3057,0.1726,1.0746,59.929,21.5958,0,4.2684,0.3938,9.5325,14.342,0.2854,NA,0,571.3443,258.5588,218.4466,1153.6222,0.0803,"University of Iowa",541000,0,78.1004,14.6873,373.544,31.4887,47.3945,3.288,5.0401,23.7046,6.8602,11.1873,12.0899,0.5002,1.0868,57.689,25.7946,0,5.144,0.5149,10.4086,25.8563,6.5123,0.8359,4.8593,747.9239,272.4653,291.8586,1282.7341,0.0794
155317,"University of Kansas",0,0,47.0117,4.3143,275.9482,31.7845,54.9682,7.2263,6.1679,19.4218,13.6548,12.5267,9.0284,0,0.2412,24.6167,18.0819,0,2.488,0.9004,7.9072,15.6081,0,5.8293,0,557.7257,91.4949,165.114,830.1942,0.0511,"University of Kansas",0,0,47.309,4.0074,284.0523,33.8526,62.3378,12.0071,6.0271,18.8744,12.7064,10.3239,9.8784,0,0.2443,19.6903,20.551,0,2.4255,0.8903,8.1037,14.8234,0,33.0576,0,601.1622,84.8341,151.1578,835.9511,0.0475,"University of Kansas",0,0,45.4426,4.4488,262.2061,29.175,65.4358,2.3807,3.814,15.0289,12.2029,9.7041,9.9531,0,0.2035,18.4409,27.7385,0,1.9293,0.8707,6.1961,9.2412,0,0.0372,0,524.4493,79.7185,166.7997,847.2609,0.0473,"University of Kansas",0,0,55.3781,1.1934,238.3141,33.674,60.4391,11.8319,1.0024,10.4984,11.1576,3.7463,3.2143,0,0.1335,9.195,29.0334,0,2.6217,0.6938,3.6807,0.8205,0,NA,0,476.6282,71.2743,156.6232,859.7544,0.0469,"University of Kansas",0,0,49.2521,3.0923,261.9511,34.187,56.917,5.668,4.6256,21.2055,12.0015,9.7454,10.1738,0,0.1942,8.0423,30.9953,0,2.1376,0.8404,5.0045,7.8683,0,22.4705,0,546.3727,69.3285,171.8864,948.1136,0.0453
155399,"Kansas State University",0,0,43.3037,6.2058,216.7849,25.0865,41.4334,0,3.8843,15.0783,5.4349,8.8204,7.2109,0,0.4772,14.5214,12.3042,0,2.9868,10.3376,4.9361,9.1333,4.3831,25.9082,1.2469,459.4779,141.2363,0,590.0218,0.1006,"Kansas State University",0,0,46.2307,5.9282,233.1172,24.3945,43.7151,10.6067,5.2783,17.2985,6.1181,8.6098,7.5983,0,0.5064,14.6534,13.8864,0,2.8965,11.1193,5.0455,9.1623,0.0692,19.1944,0,485.4288,141.4778,0,597.5948,0.0976,"Kansas State University",0,0,45.1374,5.2264,225.51,23.0504,47.9613,1.4752,4.4661,14.7649,6.1874,8.8131,5.9763,0,0.3922,15.1368,12.3485,0,3.1004,11.8159,5.5251,7.7411,4.3169,18.8106,2.0746,469.8306,126.2975,0,585.696,0.1014,"Kansas State University",0,0,40.471,3.658,248.6275,21.8823,47.5523,0.7302,1.4868,10.8885,7.0051,7.4819,3.7593,0,0.124,62.9694,14.1182,0,3.8155,9.6672,5.6608,7.357,0,NA,0,497.255,118.7426,0,555.6631,0.101,"Kansas State University",0,0,48.1185,6.1487,224.1357,25.7227,43.3136,1.0411,4.8839,16.8235,1.3006,8.1202,6.5442,0,0.6248,11.3574,15.6683,0,3.3507,12.1084,2.9199,11.2569,3.9826,50.7085,0.8499,498.9799,120.7769,0,558.407,0.0948
157085,"University of Kentucky",0,0,102.1886,13.6348,493.7535,58.8575,79.9129,3.7053,10.4151,34.8117,13.3232,27.2117,10.0817,5.6661,3.7179,38.1993,52.836,0,3.4147,0.3178,4.1029,22.5474,6.3662,20.2252,2.4429,1007.7322,635.2876,230.2277,1192.6889,0.0289,"University of Kentucky",0,0,118.4091,15.1698,560.2067,62.3816,87.3669,0.8967,12.7896,39.8356,16.0816,28.7329,12.8619,5.9729,4.3047,27.6453,78.9092,0,3.3821,0.3611,4.8579,28.2722,9.4049,21.4577,2.5705,1141.871,682.5357,242.0369,1299.7648,0.0302,"University of Kentucky",0,0,123.3999,16.0514,554.2622,59.0346,89.2398,1.0788,8.4325,29.7984,16.7874,29.6581,9.6537,4.3805,3.9169,30.9407,87.3836,0,3.6045,0.3326,5.0954,25.061,8.2512,21.9683,2.1613,1130.4926,748.6021,216.8485,1349.2529,0.0295,"University of Kentucky",0,0,122.118,1.121,494.6441,59.5938,91.4844,3.8403,1.4812,31.6955,11.9775,13.9806,2.1467,1.5346,3.1914,38.9795,78.5871,0,4.4699,0.2445,6.0525,17.9645,3.6582,2.2046,0.5231,991.4929,681.2501,226.672,1439.2304,0.0341,"University of Kentucky",0,0,141.7979,18.6859,643.8386,70.7906,106.3223,3.8694,12.5013,40.5964,16.0342,33.0008,7.2774,4.06,4.9431,39.8399,92.2259,0,4.2825,0.3106,6.126,26.2691,10.3486,22.8742,4.5569,1310.5515,745.7075,260.3294,1662.8924,0.0338
157289,"University of Louisville",0,0,82.0525,8.2368,422.1688,47.056,71.693,25.4058,5.8761,18.9044,6.1255,22.3183,9.4684,0,1.8714,41.7964,27.9895,10.1793,3.7419,0.6075,5.4187,25.8745,4.9759,4.6036,2.5769,848.9412,295.0119,97.3342,489.7503,0.0663,"University of Louisville",0,0,81.3208,6.932,497.0864,47.5705,67.524,55.8987,7.7292,20.1442,5.8993,19.0241,2.274,0,1.9972,43.5923,27.3382,10.1114,5.5476,0.785,7.813,85.5848,0,NA,0,994.1727,315.8713,101.4048,496.7906,0.0604,"University of Louisville",0,0,86.3462,5.4095,477.733,47.5713,71.2511,1.9826,5.3056,19.6513,20.7007,13.4169,2.4708,0,1.5118,35.1015,20.2334,9.7369,6.8311,0.4605,7.3594,114.2555,5.4631,7.0094,2.6736,962.4754,339.3576,128.4609,546.6514,0.0814,"University of Louisville",0,0,87.2766,3.6287,394.5187,54.6436,65.5097,0,1.1561,14.4031,28.8797,14.244,4.2347,0,1.3373,12.7738,14.1094,9.4528,9.2057,0.3976,7.924,65.342,0,NA,0,789.0373,367.693,162.0438,616.6374,0.0773,"University of Louisville",0,0,96.7916,5.9487,526.5889,57.176,74.7775,22.146,8.0122,27.81,20.1063,39.5367,7.956,0,2.002,18.6065,19.1251,12.1756,8.0538,0.4666,10.9688,87.898,5.4986,23.5008,1.533,1076.6787,360.1846,184.4054,697.7338,0.0811
157951,"Western Kentucky University",50058,0.1011,26.7847,3.535,141.3283,29.5302,20.91,0,2.5975,9.6555,3.1616,5.7779,4.0182,2.1526,0.4412,13.0087,2.9858,2.4533,3.7175,1.6921,1.6273,4.2997,2.6471,0,0,282.6565,307.9308,0,41.3515,0.1458,"Western Kentucky University",40275,0.099,25.951,2.758,141.0412,30.2489,18.9025,1.265,2.7759,11.0793,2.6301,7.0462,4.8855,2.2346,0.5449,13.2689,0,4.1313,3.3075,1.7029,1.7898,6.2354,0,0,0,282.0825,320.8411,0,37.8957,0.1394,"Western Kentucky University",30424,0.1085,27.011,2.5908,145.101,28.2797,20.7248,2.8543,1.7325,8.8035,3.2977,7.3839,3.3672,1.2935,0.3259,13.7039,4.3016,3.5388,2.9252,1.8514,2.2536,4.7615,3.3109,0,0.5407,290.202,304.4848,0,35.5637,0.1389,"Western Kentucky University",33913,0.1395,25.8976,2.7118,136.5857,29.925,20.028,0,0.232,9.0996,3.3524,5.4032,3.9915,0.4079,0.5714,14.4834,0,7.3805,2.5634,0.039,2.0588,6.6099,1.5303,0,0,273.1713,356.7193,0,31.072,0.1414,"Western Kentucky University",32522,0.0716,27.6125,3.1192,166.6274,29.234,20.8112,0,2.8511,11.5617,4.3868,7.6513,4.2363,2.0641,1.2541,25.6299,3.0076,5.5897,3.1231,1.805,2.9172,6.9434,2.3665,0,0.2371,333.2547,378.3175,0,35.4069,0.1509
159391,"Louisiana State University and Agricultural & Mechanical College",0,0,136.5052,15.9733,708.0021,82.2674,105.3921,1.6743,13.7097,32.8462,20.1316,39.9515,5.836,0,5.2972,69.3071,58.8411,0,4.9828,0.6102,6.5424,97.9298,7.8521,41.0594,2.352,1457.0635,428.0843,364.7145,1339.1008,0.0793,"Louisiana State University and Agricultural & Mechanical College",0,0,148.7879,21.6372,791.8795,91.1626,125.2721,0.841,17.014,38.5179,21.7837,51.7682,5.7321,0,5.1302,71.8044,47.9964,0,5.7,0.8146,10.2624,113.5585,9.2803,46.8283,4.8158,1630.5874,501.7201,692.8971,1244.1547,0.0896,"Louisiana State University and Agricultural & Mechanical College",0,0,173.0651,20.6388,851.6762,91.7205,148.0639,1.528,15.2678,30.5533,26.7715,49.4907,5.4166,0,5.475,73.8346,63.0676,0,6.8485,0.4766,20.2929,85.5411,20.7095,26.5067,12.9141,1729.859,556.5153,321.8449,1200.9426,0.0841,"Louisiana State University and Agricultural & Mechanical College",0,0,186.0273,1.8239,754.9248,78.1233,153.6767,3.2997,3.5016,31.6754,20.4854,34.828,4.3895,0,2.4118,77.3693,42.9995,0,29.2164,0.6137,20.5998,63.8836,0,NA,0,1509.8496,669.6804,720.6785,1323.8604,0.0974,"Louisiana State University and Agricultural & Mechanical College",0,0,259.5011,30.4832,1147.8118,81.3071,185.1546,45.1867,14.3353,48.1039,23.782,65.3878,3.2585,0,5.206,79.9478,68.0151,0,10.1751,0.7114,28.587,188.2123,8.0711,38.935,2.3857,2334.5586,734.0479,321.8456,1660.1123,0.0979
159647,"Louisiana Tech University",0,0,21.2051,2.8915,98.3836,23.4212,9.7308,0,1.7704,7.9133,7.2496,2.7086,1.2127,0,0,2.485,2.1876,6.6755,1.8953,1.5055,1.0772,2.7637,1.1629,-1.0733,0.5276,195.694,150.1346,64.421,101.5331,0.0663,"Louisiana Tech University",0,0,21.9629,2.8405,105.5628,25.3228,10.2825,0,1.664,8.2862,10.2163,2.7026,0.9678,0,0,2.5605,2.3648,6.8838,2.167,1.5795,1.2577,2.4483,1.6233,0.1592,0.5084,211.361,156.6107,97.0296,97.1286,0.0684,"Louisiana Tech University",0,0,22.5592,2.4515,101.4482,25.395,10.7949,0,1.1264,7.6171,5.9523,2.8806,0.8209,0,0,2.5956,2.5032,7.1043,2.2292,1.6511,1.2254,2.6192,1.369,NA,0.5532,202.8963,161.4149,55.2462,102.0542,0.0752,"Louisiana Tech University",0,0,23.9129,2.0001,102.558,25.7297,11.1845,0.0459,0.244,5.9811,7.1076,3.3268,0.382,0,0,2.6877,2.2626,NA,2.7318,1.4366,1.8683,2.8947,0.4744,NA,0.4655,197.2943,160.0711,75.6788,101.9304,0.0838,"Louisiana Tech University",0,0,27.7221,2.1183,127.9737,26.7419,13.45,5.1385,2.5288,9.431,6.5507,3.5577,0.4376,0,0.0337,2.7381,2.3878,10.6939,4.1595,1.7197,2.5103,5.9205,0.1334,1.8057,0,257.753,161.2094,66.1971,97.1716,0.0821
159993,"University of Louisiana at Monroe",0,0,15.9117,1.3916,NA,18.2351,8.2887,0,0.9173,5.2174,2.5742,3.1176,0.8219,0,0,3.1595,1.7223,0,2.0152,0.7022,0.8886,0.9116,0,-1.6413,0,64.2334,65.0054,3.5962,31.7623,0.1268,"University of Louisiana at Monroe",0,0,17.4901,1.7917,71.1763,18.9209,7.7865,0,0.9105,5.6112,3.0522,3.6657,0.7318,0,0,3.9928,1.9134,0,2.3301,0.7825,0.9352,1.2615,0,NA,0,142.3526,63.8191,1.0192,30.3627,0.13,"University of Louisiana at Monroe",0,0,17.8105,2.495,75.83,20.1244,9.6171,0,0.8919,5.7034,3.1852,3.6025,1.1959,0,0,4.1694,2.2461,0,2.2714,0.7996,0.7835,0.9341,0,NA,0,151.6601,68.0299,6.5519,31.0183,0.1304,"University of Louisiana at Monroe",0,0,19.0481,0.7318,75.0343,19.7242,9.3838,0.7238,0.08,5.1475,3.5495,3.7841,0.7514,0,0,4.0333,1.0324,0,3.7343,0.8817,1.2123,1.2162,0,NA,0,150.0686,76.6302,7.4493,29.8515,0.1293,"University of Louisiana at Monroe",0,0,18.4767,1.4616,85.0525,23.6717,10.1596,0,1.1459,8.6986,5.1361,4.3375,1.2116,0,0,4.0497,0.5763,0,2.6594,0.9931,1.3529,1.1219,0,NA,0,170.105,82.9077,26.3389,32.6117,0.1287
160658,"University of Louisiana at Lafayette",0,0,66.7357,3.5666,313.9804,64.3216,43.5301,7.3589,5.0606,20.9136,12.329,18.5153,11.6661,0,0.0082,18.5953,16.4272,0.7526,8.4872,1.039,4.3888,10.2843,0,0.7948,0,628.7555,318.7628,49.503,567.4932,0.2542,"University of Louisiana at Lafayette",0,0,75.4282,6.2251,381.4377,77.5929,60.0775,1.0565,6.8724,26.9262,16.0902,20.6906,6.3858,0,1.8615,24.8938,14.2626,1.2528,7.584,1.178,13.5063,15.11,4.4431,NA,0,762.8754,347.6925,44.8133,640.443,0.2785,"University of Louisiana at Lafayette",0,0,81.4474,5.8169,380.5973,82.2096,65.4038,1.7125,5.0828,20.8033,15.3218,18.9413,5.7483,0,1.9686,24.7729,14.3839,0.7613,8.7503,1.2184,9.1821,12.6151,3.5813,NA,0.8755,761.1946,352.4228,49.3895,718.9387,0.2937,"University of Louisiana at Lafayette",0,0,89.2193,0.5032,368.9859,79.7387,63.0947,2.7486,0.6125,21.8362,15.0997,15.1925,2.0239,0,0.9558,25.4786,11.8125,0.7205,11.6439,1.0895,10.107,12.534,3.1825,NA,1.3924,737.9719,348.9446,59.3761,754.373,0.2903,"University of Louisiana at Lafayette",0,0,90.9908,5.4729,418.5861,86.0566,70.0397,4.3981,5.8755,29.1344,19.2925,26.1384,3.1962,0,2.406,17.7589,15.0927,0.8601,10.1894,1.222,11.6993,14.8748,3.5342,NA,0.3534,837.1722,359.5992,69.3463,934.377,0.3373
163286,"University of Maryland-College Park",0,0,114.4463,8.4523,636.981,108.6893,111.1779,1.9865,8.5214,43.4108,10.8397,17.3988,10.207,0,1.6765,38.6268,88.6974,0,8.1441,1.1152,14.2415,49.3494,0,3.091,0,1277.0529,678.2454,185.7783,2984.1458,0.3524,"University of Maryland-College Park",0,0,122.7912,8.539,724.5053,115.5806,113.9308,55.7753,9.5494,43.9738,10.9454,19.0764,10.8067,0,1.9647,39.3762,87.4133,0,9.4118,0.7266,16.0966,58.5475,0,0.0691,0,1449.0798,728.5597,183.0555,3218.9414,0.3483,"University of Maryland-College Park",0,0,138.7133,9.8162,629.901,120.9672,129.1932,0.7678,9.9995,38.7142,10.9513,17.9779,11.2083,0,2.0234,1.0753,88.6239,0,8.182,1.0991,14.0178,26.5706,0,0.3764,0,1260.1783,794.6175,204.4181,3413.8402,0.3563,"University of Maryland-College Park",0,0,148.6234,1.1454,580.1524,123.4443,112.1296,0.6152,2.99,32.734,21.9806,6.178,4.4791,0,0.3637,0.8128,71.6556,0,13.6483,0.7388,17.783,20.8305,0,NA,0,1160.3047,917.926,171.1028,3608.7966,0.3754,"University of Maryland-College Park",0,0,182.0915,19.5023,832.73,130.3276,136.7587,41.2372,16.8956,50.819,24.4214,21.6438,9.6732,0,1.9795,1.1076,106.029,0,17.4858,0.8801,27.1192,32.0802,9.5159,NA,3.1625,1665.4601,1023.6553,251.6573,4081.7727,0.3856
166629,"University of Massachusetts-Amherst",0,0,87.6041,18.4515,624.3751,163.3276,76.132,5.8394,14.652,51.4596,17.0505,21.3806,8.2278,0.1109,0.8209,66.497,18.1668,45.8113,5.7262,0.3901,5.9112,16.8155,0,22.094,0,1270.8442,1994.4934,274.2897,1960.8559,0.243,"University of Massachusetts-Amherst",0,0,93.197,20.5388,643.6023,164.0282,81.4574,4.9814,14.7293,48.8718,19.4482,23.3134,2.6894,0.0766,0.1433,65.9836,18.0695,49.2295,5.6843,1.1329,6.1938,23.8338,0,13.4948,0,1300.6994,2014.4027,235.1446,2018.2905,0.2571,"University of Massachusetts-Amherst",0,0,110.4734,19.3881,706.4344,172.9898,90.4677,0.0785,11.9849,43.9754,14.5971,25.9197,9.8707,0.0689,0.1437,73.2311,25.9709,56.9547,6.1529,1.348,5.7782,37.0406,0,7.2916,0,1420.1604,2318.6041,272.8718,2179.9151,0.2632,"University of Massachusetts-Amherst",0,0,102.9787,0.3152,605.6779,174.5505,75.8663,3.6422,2.5651,25.7682,16.0503,8.2527,2.9201,0.0229,0.2157,92.9153,13.729,51.9287,6.4548,1.0768,3.6686,22.7568,0,7.5188,0,1218.8746,2443.3447,375.8187,2154.9291,0.259,"University of Massachusetts-Amherst",0,0,123.3097,19.5627,782.4189,192.2302,95.3893,6.3195,12.1809,56.5152,17.2015,27.105,3.3037,0.0303,0.3149,71.9349,23.2685,65.4512,6.3778,1.5609,6.7668,53.5958,0,11.6333,0,1576.4712,2642.544,533.1162,2541.9485,0.261
